080 108 104 008 001
assets/sprites/tilesets/tileset-23.png
032 032 032 032 039 040 041 042 039 040 041 042 032 032 103 089 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 099 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 101 094 091 094 091 089 103 032 032 039 040 041 042 039 040 041 042 039 040 041 042
000 001 002 003 000 001 002 003 000 001 002 003 032 032 077 089 091 092 091 092 091 092 091 092 091 092 091 092 056 057 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 089 077 032 032 000 001 002 003 000 001 002 003 000 001 002 003
013 014 015 016 013 014 015 016 013 014 015 016 032 032 090 089 094 091 094 091 094 091 094 091 094 091 094 091 069 070 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 089 090 032 032 013 014 015 016 013 014 015 016 013 014 015 016
026 027 028 029 026 027 028 029 026 027 028 029 032 032 090 089 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 089 090 032 032 026 027 028 029 026 027 028 029 026 027 028 029
039 040 041 042 039 040 041 042 039 040 041 042 032 032 103 089 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 089 103 032 032 039 040 041 042 039 040 041 042 039 040 041 042
000 001 002 003 000 001 002 003 000 001 002 003 032 032 077 089 091 092 091 092 091 092 091 092 091 092 091 092 089 102 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 102 032 032 032 000 001 002 003 000 001 002 003 000 001 002 003
013 014 015 016 013 014 015 016 013 014 015 016 032 032 090 089 094 091 094 091 094 091 094 091 094 091 094 091 089 077 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 032 032 032 032 013 014 015 016 013 014 015 016 013 014 015 016
026 027 028 029 026 027 028 029 026 027 028 029 032 032 090 089 091 092 091 092 012 012 012 012 091 092 091 092 089 090 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 026 027 028 029 026 027 028 029 026 027 028 029
039 040 041 042 039 040 041 042 039 040 041 042 032 032 103 089 094 091 094 091 012 012 012 012 094 091 094 091 089 103 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 039 040 041 042 039 040 041 042 039 040 041 042
000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 008 009 009 009 009 009 009 009 009 009 009 010 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003
013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 021 022 022 022 022 022 022 022 022 022 022 023 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016
026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 021 022 022 022 022 022 022 022 022 022 022 023 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029
039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 021 022 022 022 022 022 022 022 022 022 022 023 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042
000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 021 022 022 022 022 022 022 022 022 022 022 023 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003
013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 034 035 035 035 035 035 035 035 035 035 035 036 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016
026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 047 048 048 048 048 048 048 048 048 048 048 049 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029
039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 047 048 048 048 048 048 048 048 048 048 048 049 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042
000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 047 048 048 048 048 048 048 048 048 048 048 049 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003
013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 047 048 048 048 048 048 048 048 048 048 048 049 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016
026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 047 048 048 048 048 048 048 048 048 048 048 049 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029
039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 060 061 061 061 061 061 061 061 061 061 061 062 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042
